,Product Name,Price,Rating,Features
248,"realme C21 (Cross Blue, 64 GB)","₹10,290",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 5MP Front Camera
5000 mAh Battery
MediaTek Helio G35 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
249,"realme C11 2021 (Cool Grey, 64 GB)","₹7,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
Octa-core Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
250,"realme narzo 50 5G (Hyper Blue, 128 GB)","₹17,199",4.3,"6 GB RAM | 128 GB ROM
16.76 cm (6.6 inch) Display
48MP Rear Camera
5000 mAh Battery
12Months Brand Warranty"
251,"realme narzo 50 5G (Hyper Black, 128 GB)","₹16,455",4.3,"4 GB RAM | 128 GB ROM
16.76 cm (6.6 inch) Display
48MP Rear Camera
5000 mAh Battery
12Months Brand Warranty"
252,"realme narzo 50 5G (Hyper Black, 64 GB)","₹14,999",4.3,"4 GB RAM | 64 GB ROM
16.76 cm (6.6 inch) Display
48MP Rear Camera
5000 mAh Battery
12Months Brand Warranty"
253,"realme 8 (Cyber Black, 128 GB)","₹15,499",4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ Display
64MP + 8MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G95 Processor
Super AMOLED Display
1 Year Warranty for Mobile and 6 Months for Accessories"
254,"realme 8 (Cyber Silver, 128 GB)","₹13,499",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ Display
64MP + 8MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G95 Processor
Super AMOLED Display
1 Year Warranty for Mobile and 6 Months for Accessories"
255,"realme 8 (Cyber Black, 128 GB)","₹13,499",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ Display
64MP + 8MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G95 Processor
Super AMOLED Display
1 Year Warranty for Mobile and 6 Months for Accessories"
256,"realme GT Neo 3 (Asphalt Black, 128 GB)","₹26,999",4.1,"8 GB RAM | 128 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
50MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Mediatek Dimensity 8100 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
257,"realme Narzo 30A (Laser Black, 64 GB)","₹9,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.54 cm (6.51 inch) HD+ Display
13MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
258,"realme 9 Pro+ 5G (Aurora Green, 256 GB)","₹22,999",4.4,"8 GB RAM | 256 GB ROM
16.26 cm (6.4 inch) Full HD+ AMOLED Display
50MP + 8MP + 2MP | 16MP Front Camera
4500 mAh Li-ion Battery
Mediatek Dimensity 920 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
259,"realme 9 Pro+ 5G (Sunrise Blue, 256 GB)","₹22,999",4.4,"8 GB RAM | 256 GB ROM
16.26 cm (6.4 inch) Full HD+ AMOLED Display
50MP + 8MP + 2MP | 16MP Front Camera
4500 mAh Li-ion Battery
Mediatek Dimensity 920 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
260,"realme Narzo 30A (Laser Blue, 64 GB)","₹9,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.54 cm (6.51 inch) HD+ Display
13MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
261,"realme 9 Pro+ 5G (Sunrise Blue, 128 GB)","₹20,999",4.4,"8 GB RAM | 128 GB ROM
16.26 cm (6.4 inch) Full HD+ AMOLED Display
50MP + 8MP + 2MP | 16MP Front Camera
4500 mAh Li-ion Battery
Mediatek Dimensity 920 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
262,"realme Narzo 30A (Laser Blue, 32 GB)","₹8,999",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.54 cm (6.51 inch) HD+ Display
13MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
263,"realme 9 Pro+ 5G (Sunrise Blue, 128 GB)","₹18,999",4.4,"6 GB RAM | 128 GB ROM
16.26 cm (6.4 inch) Full HD+ AMOLED Display
50MP + 8MP + 2MP | 16MP Front Camera
4500 mAh Li-ion Battery
Mediatek Dimensity 920 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
264,"realme 5s (Crystal Red, 128 GB)","₹12,999",4.5,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
48MP + 8MP + 2MP + 2MP | 13MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 665 Processor
HD+ Mini Drop Display
48 MP AI Quad camera
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
265,"realme 5s (Crystal Blue, 64 GB)","₹10,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
48MP + 8MP + 2MP + 2MP | 13MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 665 Processor
HD+ Mini Drop Display
48 MP AI Quad camera
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
266,"realme 8 (Cyber Silver, 128 GB)","₹14,499",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ Display
64MP + 8MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G95 Processor
Super AMOLED Display
1 Year Warranty for Mobile and 6 Months for Accessories"
267,"realme GT Neo 3 (Asphalt Black, 128 GB)","₹26,999",4.1,"8 GB RAM | 128 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
50MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Mediatek Dimensity 8100 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
268,"realme C35 (Glowing Green, 128 GB)","₹10,699",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 0.3MP | 8MP Front Camera
5000 mAh Lithium Polymer Battery
Unisoc Tiger T616 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
269,"realme Narzo 50A Prime (Flash Black, 128 GB)","₹11,499",4.1,"4 GB RAM | 128 GB ROM
16.76 cm (6.6 inch) Display
50MP Rear Camera
5000 mAh Battery
12 Months Brand Warranty"
270,"realme C20 (Cool Grey, 32 GB)","₹7,499",4.4,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
MediaTek Helio G35 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
271,"realme 8 (Cyber Black, 128 GB)","₹14,499",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ Display
64MP + 8MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G95 Processor
Super AMOLED Display
1 Year Warranty for Mobile and 6 Months for Accessories"
272,"realme C25_Y (Glacier Blue, 64 GB)","₹11,999",4.5,"4 GB RAM | 64 GB ROM
16.51 cm (6.5 inch) HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
5000 mAh LiPo Battery
Unisoc T618 Processor
1 Year Domestic Warranty"
273,"realme C25_Y (Metal Grey, 128 GB)","₹11,000",4.5,"4 GB RAM | 128 GB ROM
16.51 cm (6.5 inch) HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
5000 mAh LiPo Battery
Unisoc T618 Processor
1 Year Domestic Warranty"
274,"realme Narzo 30 Pro 5G (Sword Black, 64 GB)","₹12,999",4.3,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Dimensity 800U Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
275,"realme Narzo 30A (Laser Blue, 64 GB)","₹9,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.54 cm (6.51 inch) HD+ Display
13MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
276,"realme 2 Pro (Black Sea, 128 GB)","₹15,990",4.5,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
16MP + 2MP | 16MP Front Camera
3500 mAh Li-ion Battery
Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
277,"realme Narzo 30A (Laser Black, 64 GB)","₹9,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.54 cm (6.51 inch) HD+ Display
13MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
278,"realme 9 Pro+ 5G (Sunrise Blue, 256 GB)","₹22,999",4.4,"8 GB RAM | 256 GB ROM
16.26 cm (6.4 inch) Full HD+ AMOLED Display
50MP + 8MP + 2MP | 16MP Front Camera
4500 mAh Li-ion Battery
Mediatek Dimensity 920 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
279,"realme 9 Pro+ 5G (Sunrise Blue, 128 GB)","₹18,999",4.4,"6 GB RAM | 128 GB ROM
16.26 cm (6.4 inch) Full HD+ AMOLED Display
50MP + 8MP + 2MP | 16MP Front Camera
4500 mAh Li-ion Battery
Mediatek Dimensity 920 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
280,"realme Narzo 30A (Laser Blue, 32 GB)","₹8,999",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.54 cm (6.51 inch) HD+ Display
13MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
281,"realme C20 (Cool Blue, 32 GB)","₹7,499",4.4,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
MediaTek Helio G35 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
282,"realme 8 (Cyber Silver, 128 GB)","₹15,499",4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ Display
64MP + 8MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G95 Processor
Super AMOLED Display
1 Year Warranty for Mobile and 6 Months for Accessories"
283,"realme X2 Pro (Lunar White, 64 GB)","₹24,990",4.5,"6 GB RAM | 64 GB ROM
16.51 cm (6.5 inch) Full HD+ Display
64MP + 13MP + 8MP + 2MP | 16MP Front Camera
4000 mAh Battery
Qualcomm Snapdragon 855 Plus Processor
90 Hz Ultra Smooth Display
50W Super Vooc Flash Charge
20X Hybrid Zoom
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
284,"realme X7 5G (Nebula, 128 GB)","₹21,999",4.3,"8 GB RAM | 128 GB ROM
16.33 cm (6.43 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
4310 mAh Battery
MediaTek Dimensity 800U Processor
Super AMOLED Display
50W Fast Charging | Lightweight (176 g) and Slim
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
285,"realme GT Neo 3T (Shade Black, 256 GB)","₹38,999",4.3,"8 GB RAM | 256 GB ROM
16.81 cm (6.62 inch) Full HD+ AMOLED Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 870 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
286,"realme 8 (Punk Black, 128 GB)","₹13,499",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ Display
64MP + 8MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G95 Processor
Super AMOLED Display
1 Year Warranty for Mobile and 6 Months for Accessories"
287,"realme X7 5G (Nebula, 128 GB)","₹19,999",4.3,"6 GB RAM | 128 GB ROM
16.33 cm (6.43 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
4310 mAh Battery
MediaTek Dimensity 800U Processor
Super AMOLED Display
50W Fast Charging | Lightweight (176 g) and Slim
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
288,"realme 9 Pro 5G (Midnight Black, 128 GB)","₹20,999",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.76 cm (6.6 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Li-ion Battery
Qualcomm Snapdragon 695 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
289,"realme 2 Pro (Blue Ocean, 64 GB)","₹13,299",4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
16MP + 2MP | 16MP Front Camera
3500 mAh Li-ion Battery
Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
290,"realme 9 Pro 5G (Aurora Green, 128 GB)","₹18,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.76 cm (6.6 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Li-ion Battery
Qualcomm Snapdragon 695 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
291,"realme 9 Pro 5G (Sunrise Blue, 128 GB)","₹18,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.76 cm (6.6 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Li-ion Battery
Qualcomm Snapdragon 695 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
292,"realme 9 Pro 5G (Midnight Black, 128 GB)","₹18,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.76 cm (6.6 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Li-ion Battery
Qualcomm Snapdragon 695 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
293,"realme 2 Pro (Ice Lake, 64 GB)","₹13,990",4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
16MP + 2MP | 16MP Front Camera
3500 mAh Li-ion Battery
Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
294,"realme 2 Pro (Ice Lake, 64 GB)","₹13,990",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
16MP + 2MP | 16MP Front Camera
3500 mAh Li-ion Battery
Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
295,"realme 2 Pro (Black Sea, 64 GB)","₹13,990",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
16MP + 2MP | 16MP Front Camera
3500 mAh Li-ion Battery
Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
296,"realme GT Neo 3T (Shade Black, 256 GB)","₹38,999",4.3,"8 GB RAM | 256 GB ROM
16.81 cm (6.62 inch) Full HD+ AMOLED Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 870 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
297,"realme X2 Pro (Lunar White, 64 GB)","₹24,990",4.5,"6 GB RAM | 64 GB ROM
16.51 cm (6.5 inch) Full HD+ Display
64MP + 13MP + 8MP + 2MP | 16MP Front Camera
4000 mAh Battery
Qualcomm Snapdragon 855 Plus Processor
90 Hz Ultra Smooth Display
50W Super Vooc Flash Charge
20X Hybrid Zoom
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
298,"realme GT 2 Pro (Steel Black, 256 GB)","₹57,999",4.4,"12 GB RAM | 256 GB ROM
17.02 cm (6.7 inch) Quad HD Display
50MP + 50MP + 2MP | 32MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 8 Gen 1 Mobile Platform Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
299,"realme GT 2 Pro (Paper White, 128 GB)","₹49,999",4.2,"8 GB RAM | 128 GB ROM
17.02 cm (6.7 inch) Quad HD Display
50MP + 50MP + 2MP | 32MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 8 Gen 1 Mobile Platform Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
300,"realme GT NEO 3 (150W) (Sprint White, 256 GB)","₹32,999",4.3,"12 GB RAM | 256 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
50MP + 8MP + 2MP | 16MP Front Camera
4500 mAh Lithium Ion Battery
Mediatek Dimensity 8100 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
301,"realme 8 (Cyber Black, 128 GB)","₹14,499",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ Display
64MP + 8MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G95 Processor
Super AMOLED Display
1 Year Warranty for Mobile and 6 Months for Accessories"
302,"realme 6 (Comet Blue, 128 GB)","₹15,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Full HD+ Display
64MP + 8MP + 2MP + 2MP | 16MP Front Camera
4300 mAh Battery
MediaTek Helio G90T Processor
90 Hz Ultra Smooth Display
30 W Flash Charge
Side Fingerprint Sensor
Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
303,"realme GT Neo 3T (Drifting White, 128 GB)","₹36,999",4.3,"8 GB RAM | 128 GB ROM
16.81 cm (6.62 inch) Full HD+ AMOLED Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 870 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
304,"realme GT Neo 3T (Drifting White, 128 GB)","₹34,999",4.3,"6 GB RAM | 128 GB ROM
16.81 cm (6.62 inch) Full HD+ AMOLED Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 870 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
305,"realme GT Neo 3T (Shade Black, 128 GB)","₹34,999",4.3,"6 GB RAM | 128 GB ROM
16.81 cm (6.62 inch) Full HD+ AMOLED Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 870 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
306,"realme GT Neo 3T (Dash Yellow, 128 GB)","₹34,999",4.3,"6 GB RAM | 128 GB ROM
16.81 cm (6.62 inch) Full HD+ AMOLED Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 870 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
307,"realme GT Master Edition (Luna White, 256 GB)","₹25,999",4.3,"8 GB RAM | 256 GB ROM
16.33 cm (6.43 inch) Full HD+ Display
64MP + 8MP + 2MP | 32MP Front Camera
4300 mAh Battery
Qualcomm Snapdragon 778G Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
308,"realme 8 (Cyber Silver, 128 GB)","₹15,499",4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ Display
64MP + 8MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G95 Processor
Super AMOLED Display
1 Year Warranty for Mobile and 6 Months for Accessories"
309,"realme 8 (Punk Black, 128 GB)","₹13,499",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ Display
64MP + 8MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G95 Processor
Super AMOLED Display
1 Year Warranty for Mobile and 6 Months for Accessories"
310,"realme 5s (Crystal Blue, 128 GB)","₹12,999",4.5,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
48MP + 8MP + 2MP + 2MP | 13MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 665 Processor
HD+ Mini Drop Display
48 MP AI Quad camera
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
311,"realme GT Neo 3T (Shade Black, 128 GB)","₹36,999",4.3,"8 GB RAM | 128 GB ROM
16.81 cm (6.62 inch) Full HD+ AMOLED Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 870 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
312,"realme GT Master Edition (Voyager Grey, 256 GB)","₹25,999",4.3,"8 GB RAM | 256 GB ROM
16.33 cm (6.43 inch) Full HD+ Display
64MP + 8MP + 2MP | 32MP Front Camera
4300 mAh Battery
Qualcomm Snapdragon 778G Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
313,"realme GT Master Edition (Cosmos Black, 256 GB)","₹25,999",4.3,"8 GB RAM | 256 GB ROM
16.33 cm (6.43 inch) Full HD+ Display
64MP + 8MP + 2MP | 32MP Front Camera
4300 mAh Battery
Qualcomm Snapdragon 778G Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
314,"realme GT Master Edition (Cosmos Black, 128 GB)","₹23,999",4.3,"8 GB RAM | 128 GB ROM
16.33 cm (6.43 inch) Full HD+ Display
64MP + 8MP + 2MP | 32MP Front Camera
4300 mAh Battery
Qualcomm Snapdragon 778G Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
315,"realme GT Master Edition (Voyager Grey, 128 GB)","₹21,999",4.4,"6 GB RAM | 128 GB ROM
16.33 cm (6.43 inch) Full HD+ Display
64MP + 8MP + 2MP | 32MP Front Camera
4300 mAh Battery
Qualcomm Snapdragon 778G Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
316,"realme 2 (Diamond Black, 64 GB)","₹10,990",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
15.75 cm (6.2 inch) HD+ Display
13MP + 2MP | 8MP Front Camera
4230 mAh Li-ion Battery
Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
317,"realme X3 SuperZoom (Arctic White, 256 GB)","₹23,990",4.3,"8 GB RAM | 256 GB ROM
16.69 cm (6.57 inch) Full HD+ Display
64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera
4200 mAh Battery
Qualcomm Snapdragon 855+ Processor
120 Hz Smooth Display
UIS and UIS Max Ultra Image Stabilization
Liquid Cooling System
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
318,"realme X3 SuperZoom (Glacier Blue, 256 GB)","₹24,490",4.2,"12 GB RAM | 256 GB ROM
16.69 cm (6.57 inch) Full HD+ Display
64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera
4200 mAh Battery
Qualcomm Snapdragon 855+ Processor
120 Hz Smooth Display
UIS and UIS Max Ultra Image Stabilization
Liquid Cooling System
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
319,"realme X3 SuperZoom (Arctic White, 128 GB)","₹23,990",4.3,"8 GB RAM | 128 GB ROM
16.69 cm (6.57 inch) Full HD+ Display
64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera
4200 mAh Battery
Qualcomm Snapdragon 855+ Processor
120 Hz Smooth Display
UIS and UIS Max Ultra Image Stabilization
Liquid Cooling System
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
320,"realme X3 SuperZoom (Glacier Blue, 256 GB)","₹23,990",4.3,"8 GB RAM | 256 GB ROM
16.69 cm (6.57 inch) Full HD+ Display
64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera
4200 mAh Battery
Qualcomm Snapdragon 855+ Processor
120 Hz Smooth Display
UIS and UIS Max Ultra Image Stabilization
Liquid Cooling System
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
321,"realme Narzo 30 (Racing Silver, 128 GB)","₹12,999",4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G95 Processor
30W Charger
1 Year Warranty for Mobile and 6 Months for Accessories"
322,"realme GT Master Edition (Luna White, 128 GB)","₹20,999",4.4,"6 GB RAM | 128 GB ROM
16.33 cm (6.43 inch) Full HD+ Display
64MP + 8MP + 2MP | 32MP Front Camera
4300 mAh Battery
Qualcomm Snapdragon 778G Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
323,"realme GT NEO 3 (150W) (Asphalt Black, 256 GB)","₹32,999",4.3,"12 GB RAM | 256 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
50MP + 8MP + 2MP | 16MP Front Camera
4500 mAh Lithium Ion Battery
Mediatek Dimensity 8100 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
324,"realme C25 (Watery Blue, 128 GB)","₹10,999",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G70 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
325,"realme C25 (Watery Grey, 128 GB)","₹10,999",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G70 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
